Name,Price,Discount,Final_rating,Number_of_ratings,5star,4star,3star,2star,1star,Brand,Genre,Sub-Genre,Publication_day,Publication_month,Publication_year,Operating_system,Sub_operating_system,Format,Platform,Other_features,Description,Description_bullets_num,Description_size
The Elder Scrolls Online: Tamriel Unlimited - PC,24.98,0.0,4.2,201,130,22,24,4,22,Bethesda,Role-playing-game-genre,0,0,0,0,Windows VistaMac OS X Intel, Macintosh,DVD-ROM,"Pc, Mac",0,"Unlimited Adventures, No Subscription Required
The Fight for Tamriel Begins: Three alliances vie for control of the Empire. As these powers battle for supremacy, darker forces move to destroy the world.
Play the Way You Like: Battle, craft, fish, steal, siege, or explore. The choice is yours to make in a persistent Elder Scrolls world.
A Multiplayer RPG: Adventure alone, quest with friends, or join an army of hundreds in epic PVP battles.
Tell Your Own Story: Discover the secrets of Tamriel as you quest to regain your lost soul and save the world from Oblivion.",5,96
The Sims 4 - Toddler Stuff [Online Game Code],9.99,0.0,4.7,863,716,69,51,8,17,Electronic Arts,Strategy_games,0,24,August,2017,Windows 8.1, Windows 8,0,PC,0,"Dress in Adorable Apparel – Express your toddlers’ personalities with new boy and girl fashions and hairstyles. Choose from a variety of tops, bottoms, and shoes that showcase their unique style. Dress in whimsical outfits from butterfly-winged tees to animal hoodies, even rainbow moccasins.
Jump into Fun – Toddlers can burn energy while having fun on the collection of playground objects. Tiny Sims can hop into the ball pit with a buddy, scoot down the slide, or scamper through colorful tunnels. With a little imagination, toddlers can make-believe that they’re pirates or space-explori
Host Play Dates – Build the perfect play space in a local park or backyard, then invite the neighbors over for a play date! Toddlers can make friends and let loose while parents facilitate the fun, tell stories, and grill up the kids’ favorite foods.",3,138
POSTAL 2: Apocalypse Weekend [Download],9.95,0.0,3.7,10,4,2,0,0,2,Running with Scissors,Action_games,0,12,May,2005,0,0,0,PC,0,0,0,0
Domination: Massive Assault - PC,9.99,0.0,4.0,7,4,1,0,0,1,DreamCatcher Games,Strategy Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"Innovative Secret Allies political campaign
2 huge campaigns wrapped in absorbing storylines
More than 20 non-linear scenarios, 8 planets for a World War mode
Brand new Assault and Career modes
All unit movement, firing and explosions are vividly animated using 3D graphics and sound",5,44
Tomb Raider III: The Adventures of Lara Croft [Online Game Code],6.99,0.0,4.5,6,5,0,0,0,0,Square Enix,Action_games,0,1,November,1998,Windows Vista, Windows XP,0,PC,0,"Thousands of years ago a meteor crashed into Antarctica and the shockwaves of its impact are being felt in the modern age.
Lara Croft will follow clues leading to a deadly secret, boldly leaping chasms and blasting monsters that no one has leaped or blasted before.",2,46
Hearts of Iron III Collection [Download],29.99,0.0,3.9,42,26,2,2,2,6,Paradox Interactive,Strategy_games,0,22,November,2011,Windows Vista, Windows XP,0,PC,0,"You can download your game or software order an unlimited number of times for personal use.
Please check the system requirements to verify this game works with your computer and/or operating system before purchase.
You can also shop for digital games on your mobile device.",3,45
Championship Riding Star [Download],6.99,0.0,2.5,15,1,2,3,1,5,Viva Media,Kids_games, Adventure_games,19,May,2005,0,0,0,PC,0,0,0,0
Blue's Birthday Adventure - PC/Mac,-1.0,-1.0,4.6,60,50,2,3,2,2,Humongous Entertainment,Action Games,0,25,July,1999,0,0,CD-ROM,Mac;pc,0,0,0,0
NASCAR 21: Ignition - Day 1 - Xbox One,-1.0,-1.0,3.7,129,69,12,10,6,29,Motorsport Games,Racing-game-genre,0,0,0,0,Xbox_one,0,0,Xbox One,Multiplayer,"Career Mode - The progression mode for the game. Focused on the player as the driver. Perform well and build your reputation to get contract offers. Negotiate contracts to drive for better teams and be in with a chance to challenge for the championship.
Race Now - This is our Quick Race Mode. Choose any car, any driver and any event and head to track to race as a NASCAR hero. Or choose your own custom livery and race as yourself.
Online Multiplayer - Party up with friends and head online to race together in our two curated playlists. “Bump and Run” gives short courses and road courses.
Enhanced Graphics - Utilizing the Unreal Engine, NASCAR 21: Ignition allows players to experience thrill and atmosphere of the NASCAR Cup Series.
Improved Gameplay - With Studio 397's highly-acclaimed rFactor physics engine, dynamic AI and more in-depth racing, players will have a gaming experience unlike any before in a NASCAR title.",5,159
Fallout 76: Wastelanders - PC,39.99,0.0,3.6,1381,649,179,193,110,234,Bethesda,Role-Playing,0,0,0,0,Windows 8, Windows 7,Digital_copy,PC,0,"Bethesda Game Studios, the award-winning creators of Skyrim and Fallout 4, welcome you to Fallout 76, the online prequel where every surviving human is a real person. Work together, or not, to survive. Under the threat of nuclear annihilation, you’ll experience the largest, most dynamic world ever created in the legendary Fallout universe
Reclamation Day, 2102. Twenty-five years after the bombs fall, you and your fellow Vault Dwellers—chosen from the nation’s best and brightest – emerge into post-nuclear America. Play solo or join together as you explore, quest, build, and triumph against the wasteland’s greatest threats
Contains Digital Download Code. No Disc Included
Must be redeemed on the Bethesda client",4,110
House of 1000 Doors: Evil Inside Collector's Edition [Download],11.99,0.0,2.0,43,9,0,0,3,30,Alawar Entertainment,Seek_and_find_games,0,16,August,2017,Windows XP, Windows Vista,0,PC,0,"Captivating characters
An edge-of-your-seat story
Simple but rewarding gameplay
Spectacular artwork and animation
Challenging achievements",5,15
House of 1000 Doors: Evil Inside Collector's Edition [Download],11.99,0.0,2.0,43,9,0,0,3,30,Alawar Entertainment,Seek_and_find_games,0,16,August,2017,Windows XP, Windows Vista,0,PC,0,"Captivating characters
An edge-of-your-seat story
Simple but rewarding gameplay
Spectacular artwork and animation
Challenging achievements",5,15
Belle's Beauty Boutique - PC,14.99,0.0,4.0,20,12,2,1,0,4,EGames,Adventure_games,0,0,0,0,Windows Me, Windows Vista,CD-ROM,PC,0,"80 levels of fun!
Unique Customer Characteristics
Upgrade Boutique Décor
Easy to Learn and Play!",4,15
Pirates of Treasure Island (PC Games),-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,EGames,Arcade Games,0,0,0,0,Windows XP,0,CD-ROM,PC,0,"Atmospheric movie style soundtrack
Unique combination of puzzle and adventure
Varying levels
Game statestics
Amazing pirate animations",5,17
Hoyle Card Games 2008 [OLD VERSION],-1.0,-1.0,4.2,157,109,9,12,7,17,Encore,Card Games,0,11,September,2007,Windows XP, Windows Vista,0,Mac;pc,0,"All games are based on the official rules from Hoyle
Create your own character with Face Creator, customizing everything from facial features to clothes
Interactive computer opponents with multiple skill levels to challenge everybody
Play together on the same computer and challenge your friends and family for bragging rights or play solo with 55 different solitaire games included.
Over 75 card games including - Texas Hold'em, Hearts, Bridge, Crazy Eights, Gin Rummy, Omaha Hold'em, Pinochle, Rummy 500, and much more!",5,80
Cabela's Big Game Hunter 5 (Jewel Case) - PC,-1.0,-1.0,3.5,4,2,0,0,0,1,ACTIVISION,Action Video Games, Hunting-game-genre,0,0,0,Windows 95, Windows 98,CD-ROM,Pc,0,0,0,0
Freddi Fish 5: Coral Cove (Jewel Case) - PC,-1.0,-1.0,4.2,40,25,7,3,0,4,Atari,Childrens Early Learning Software,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,0,0,0
Blade Runner,-1.0,-1.0,4.6,15,8,6,0,0,0,Westwood Studios,Action Games,0,0,0,0,Windows 95,0,0,PC,0,0,0,0
Lost Secrets Ancient Mysteries [Download],9.99,0.0,3.0,3,0,0,1,0,0,Encore,Seek_and_find_games,0,15,October,2012,Windows Vista, Windows XP,0,PC,0,"Pick up clues to decipher ancient codes
Hundreds of gems in each location
Credit based hint system
10 Acts with 50+ levels
Discover hidden objects and clues",5,27
Dark Age of Camelot 5th Anniversary Edition - PC,34.51,0.0,3.6,9,4,2,0,0,2,Electronic Arts,Strategy_games,0,0,0,0,Windows XP,0,CD,Pc,0,"A New Playable Race for all Realms - The Minotaur. Half man, half bull, the Minotaur's strength is so great he can wield two-handed weapons with a single hand
A New Player Class for all Realms - The Mauler. Unlock this new brawling class and channel the elemental powers of the earth.
A New Dungeon - The Labyrinth. Deep beneath the island of Agramon, this vast maze is the largest single dungeon in any MMO.
New RvR Game Play - Minotaur Relics. Players may acquire and use these relics, but become targets to be hunted by the other Realms.
New Item Slots - Mythical Items. Hunt the depths of the Labyrinth for these rare new items.",5,116
"GMT Games GMT2001 Imperial Struggle, Mixed Colours",-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,GMT Games,Wargame, Eurogame,0,0,0,0,0,0,0,Standard Packaging,"
Make sure this fits by entering your model number.
Make sure this fits by entering your model number.
by entering your model number.
Imperial Struggle is a two-player game depicting the 18th-century rivalry between France and Britain. It begins in 1697, as the two realms wait warily for the King of Spain to name an heir, and ends in 1789, when a new order brought down the Bastille.
The game is not merely about war: both France and Britain must build the foundations of colonial wealth, deal with the other nations of Europe, and compete for glory across the span of human endeavor.
Imperial Struggle covers almost 100 years of history and four major wars. Yet it remains a low-complexity game, playable in a short evening.
In war turns, each theatre can bring great rewards of conquest and prestige, but territorial gains can disappear at the treaty table.
At the end of the century, will the British rule an empire on which the sun never sets? Or will France light the way for the world, as the superpower of the Sun King's dreams or the republic of Lafayette's?",9,188
The Walking Dead: Survival Instinct - Walker Herd Survival Pack [Online Game Code],4.99,0.0,3.8,19,9,2,2,1,2,ACTIVISION,Action_games,0,16,April,2013,Windows XP, Windows Vista,0,PC,0,0,0,0
SMITE - PC ONLY [Download],0.01,0.0,4.3,681,497,40,61,13,74,Hi-Rez Studios,Action_games,0,11,July,2013,Windows Vista, Windows XP,0,PC,0,"Be a God - Cut through your enemies, encase them in ice, or drown them in a vortex of souls. Assume direct control of your godlike avatar and experience the MOBA genre up close with the game camera directly behind your character.
Tactical Gameplay - Use your godlike abilities to fulfill key roles such as damage dealer, tanking, crowd control, and support. Explore the map and defeat NPC enemies for increased gold and buffs that help both you and your allies.
Mythical Setting - Two teams of 5 players fight to slay the opposition's Minotaur on an inferno-themed battlefield. But first they must contend with three flaming Phoenixes plus Cyclops NPC camps and the legendary Fire Giant in the jungle.
Power Up - In a match, your god levels from 1 to 20, causing your abilities to gain strength. In-game items and consumables to benefit your god and complement your personal play style - buffing your Magical power, Physical power, Defense or Utility.
Calculated Strikes - Every attack in SMITE is a skill shot that you control. Predict your enemies' movements and hit your mark for maximum effect in fast-paced combat.",5,191
Dead Space - PC,14.99,0.0,4.6,423,355,25,8,12,16,Electronic Arts,Shooter-action-game-genre, Shooter_action_games,0,0,0,Windows Vista, Windows XP,DVD-ROM,PC,0,"Dead Space for PC is sure to please any action, adventure gamer looking for a bloody battle against deadly aliens
Gameplay takes place on the USG Ishimura where the crew has been infected by an alien scourge
Neutralize the attacking enemies by shearing off limbs with powerful weapons
Telekinetic powers allow you to pick up objects (even the aliens own severed arms and legs) and hurl them at your advancing enemies
Battling enemies and solving puzzles takes on new challenges and present ingenious opportunities with the Zero-G gameplay",5,88
The Witcher 2: Assassins of Kings Enhanced Edition,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,WB Games,Action Games, Role-playing-game-genre,0,0,0,0,0,0,0,5.8 x 7.8 x 1 inches,"
Make sure this fits by entering your model number.
Make sure this fits by entering your model number.
by entering your model number.
The Witcher 2: Assassins Of Kings is a single player Role Playing Game (RPG), and sequel to the critically acclaimed 2007 PC game, The Witcher.
Assassins Of Kings continues the adventures of the Medieval monster hunter for hire, Geralt of Rivia, and his search for the truth of his forgotten past and the treachery surrounding him.
Game features include: hack n' slash and magical combat, a mature storyline, game development based on choices in mission play and dialog chains and weapons variety.
Sequel to the acclaimed 2007 PC RPG, The Witcher 2: Assassins of Kings continues the adventures of Geralt of Rivia
A complex, expansive and mature adventure with a non-linear story in which every decision may have grave consequences
Experience and exceptionally realistic, vast game world, teeming with its own life and distinct locations
Spectacular, dynamic, brutal combat system featuring numerous tactical options such as, real-time interactive moves, ranged weapons, traps and bait and non-lethal attacks
Exclusive bonus items available only in this Special Edition of the game",12,192
Midnight Mysteries 2: Salem Witch Trials,9.99,0.0,3.6,48,17,9,9,5,5,Mumbo Jumbo,Adventure_games,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,"Unravel the conspiracy of the Salem Witch Trials.
Collect hints to help you along the way.
Hawthorne guides you through time to unravel his mysterious death.
Sequel to the hit Midnight Mysteries: The Edgar Allan Poe Conspiracy
Explore the spooky terrain and structures of Salem village
Interview apparitions, solve brain-teasing puzzles, and collect hidden objects
Hawthorne guides you through time to unravel his mysterious death
Complete 10 Adventure Missions",8,69
New Big Fish Games Abra Academy: Returning Cast Compatible With Windows Xp/Vista/Windows 7,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,Big Fish Games,Arcade-game-genre,0,0,0,0,Windows XP Home Edition, Windows ME,0,Pc,0,For Windows ME/2000/XP/Vista,1,3
Jewel Quest II - Windows,16.45,0.0,3.9,36,19,5,3,3,3,Cosmi,Puzzle Games,0,0,0,0,Windows XP Home Edition, Windows XP Professional Edition,CD-ROM,Pc,0,"Features -
A Story of Adventure, Love & Betrayal.
Play Quest or Tournament Mode.
180 Puzzles and Boards.
Discover 9 New Jewels and Power-Ups.",5,24
Card and Board Games Deluxe Suite - PC,-1.0,-1.0,3.5,9,3,1,1,0,1,EGames,Board-game-genre, Action Video Games,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"Collection of 55 great card and board games
Bonus casino games included
Classic card games like solitaire and rummy
Board games include mancala, chess, and snakes & ladders
For 1 to 4 players",5,33
SWAT 4 Gold - PC,-1.0,-1.0,4.1,71,45,7,4,4,8,VIVENDI JEUX PC,Shooter_action_games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,"Evaluate situations and use authentic SWAT tactics to engage dangerous suspects and to protect the innocent.
Random enemy placement means that no mission is ever the same
Bang and clear rooms with a variety of equipment, armor, and weapons
Less-than lethal weapons like the taser and the beanbag shotgun can be used to gain compliance
Co-op multiplayer mode allows players to compete as a team through all 21 single player missions",5,71
Dishonored: The Death of the Outsider - PC,-1.0,-1.0,3.9,31,16,4,4,1,4,Bethesda,Action-game-genre,0,0,0,0,Windows 8,0,DVD-ROM,PC,0,"Customize your gameplay options & difficulty settings for a tailored adventure. Make the experience more challenging (or easier) by changing myriad parameters related to stealth, movement and combat
The Void Engine allows for significant advances to all game systems, including responsive stealth and combat AI, lighting and graphical rendering, impressive urban environments, & story presentation
From the grimy, rat-infested streets of Dunwall to the lush, exotic coasts of a decaying Karnaca, immerse yourself in stylized locales created by Arkane's premiere art and narrative teams
Advanced bone charm crafting & all-new upgrade trees allow you to customize your powers in vastly different ways. Become a living shadow to silently stalk your targets, link enemies, or mesmerize foes
Use each character's set of powers, gadgets and uniquely-tuned weapons in creative ways as you explore the world - whether you fight your way through the city streets or sneak across the rooftops",5,149
Watch Dogs - PC,-1.0,-1.0,4.1,243,148,34,26,12,21,Ubisoft,Action-game-genre,0,0,0,0,PC,0,DVD-ROM,PC,0,"DYNAMIC NAVIGATION: Watch_Dogs gives you the ability to not only use the city's ctOS to your advantage, but the streets as well. In real-world Chicago, cut through one of the buildings or climb to the rooftops to catch your target.
HACK THE CITY: Control the city's infrastructure, in real time, with Aiden's cell phone. Trap your enemy in a 30-car pileup by manipulating the traffic lights. Stop a train, and then board it to evade the authorities. Narrowly escape capture by quickly raising a drawbridge. Anything connected to the city's CTOS can become your weapon.
HIGH OCTANE DRIVING: Get behind the wheel of more than 65 vehicles bursting with horsepower to explore the massive city while completing missions. Ubisoft Montreal partnered with Ubisoft Reflections, the acclaimed studio behind the award-winning Driver series to develop each vehicle with state-of-art physics and handling.
SEAMLESS MULTIPLAYER EXPERIENCE: Discover a new level of interaction, cooperation and confrontation between players thanks to a brand new multiplayer game system that links the single and multiplayer modes into one seamless experience. That means no menus, no loading screens, just instant open world multiplayer action.",4,187
Napoleon Total War Limited Edition - PC,49.99,0.0,3.4,137,63,6,13,20,31,SEGA,Real_time_strategy_games,0,0,0,0,Windows Vista, Windows XP,DVD-ROM,PC,0,"Completely separate from Empire: Total War, Napoleon immerses players in a concentrated, gripping wartime experience with exciting battles, memorable characters and Total War’s award winning signature mix
Players can alter the course of history in objective-based missions across Europe. How they manage their troops across both land and sea can change the outcome of the war
For the first time, two players battle head-to-head online utilizing three new main campaign maps. A new avatar system, achievements, gameplay bonuses, uniform customization and voice communications enhance the multiplayer experience
15 exclusive in-game units with Napoleon Total War-The “Elite Regiment” is a collection of five of the most Elite Forces of the Napoleonic Wars, from all the major European factions.
The “Heroes of the Napoleonic Wars” is a 10 unit pack that gathers the most superb infantry and cavalrymen who fought during the great Napoleonic battles. Includes line infantry and calvary units from Prussia, Austria, France, Russia and Great Britain",5,157
Nancy Drew®: Labyrinth of Lies PC [Download],19.99,0.0,4.5,61,46,7,2,1,3,Nancy Drew: Labyrinth of Lies,Adventure_games,0,14,October,2014,Windows Vista, Windows 8,0,PC,0,"Organize Greek Displays and Exhibits! - Fill in for the museum curator and assemble exhibits before the grand opening
Use Stagecraft Expertise to Survive Backstage! - Sneak behind the curtains to explore the treacherous underworld stage sets
Experience the World of Ancient Greece! -Solve challenging puzzles based on actual Greek myths and artwork
The Hardy Boys are On the Line! - Use your mobile phone to hear potentially lifesaving tips from Frank and Joe",4,74
Survivor Squad [Download],0.59,2.4,-1.0,-1,-1,-1,-1,-1,-1,Endless Loop Studios,Strategy_games,0,3,October,2013,Windows Vista, Windows XP,0,PC,0,"Use Melee weapons to take down enemies silently or go guns blazing
Scavenge buildings for materials to craft your gear
Equip Gadgets to assist you in combat
Highly randomized world providing infinite possibilities
Capture Infected buildings and defend them from the horde",5,42
Where in the USA is Carmen Sandiego? - PC,15.0,0.0,3.4,103,46,11,6,8,29,Broderbund,Adventure Games,0,0,0,0,0,0,CD-ROM,Pc,0,"History
Geography
Education
Interactive
Computer Game",5,6
Enter the Matrix (DVD/Jewel Case) - PC,-1.0,-1.0,4.4,20,15,1,0,1,1,Atari,Adventure-game-genre, Shooter_action_games,0,0,0,Windows ME, Windows XP,CD,Pc,0,"Authentic photo-realistic designs and martial arts action draw you in and immerse you in the experience of the film
Receive guidance from the Oracle and rewrite the laws of physics when you enter Bullet Time
Use your guns, fists and wits as you survive car chases in the Matrix and pilot hoverships in the Desert Of The Real
Previously unseen footage bring this story to life and tie it directly to the film -- you'll see how your in-game actions affect the movie!",4,83
Ultimate Ride - PC,-1.0,-1.0,4.3,41,30,3,0,3,3,Cokem International Ltd.,Arcade Games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,"It's up to you to build the most impressive & scariest roller-coaster you possibly can
Design & construct your dream coaster in real-time 3D
Try out Mission Mode, where you must design coasters that meet special requirements, and get rated on how good they are
The more successful you are the more your reputation builds
In free-form mode, you can add props -- anything from spaceships to dragon lairs",5,69
Police Quest Collection,-1.0,-1.0,3.5,46,19,7,3,5,9,Sierra Entertainment,Air Racing and Flying Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"Playable now for the first time on Microsoft Windows XP and 98SE/ME/2000
Former LAPD Chief Daryl Gates shares his experience
Easy-to-understand operation gets you playing fast
Multiple paths to success - and conflict
Action and Adventure fans agree - the adrenaline rush starts here.",5,44
MySims - PC,-1.0,-1.0,4.4,106,77,9,10,0,8,Electronic Arts,Artificial_life_simulation_games,0,0,0,0,Windows Vista, Windows XP,DVD-ROM,PC,0,"Your town is your own unique creation, from the flower shop to the mad scientist's laboratory
It's a cinch to personalize your Sim’s appearance from head to toe with the Wii and DS controls
Decorate with your very own furniture and accessories, then customize your creations with things you can grow, harvest, or discover around town
Play with friends safely in a shared online game area. Show what you've done to your shared space or visit your friends
Show off your buildings, furniture and other newly created items to your friends in-game and then package it up and send it to them so they can use it in their town",5,110
Harry Potter: Quidditch World Cup,46.69,0.0,3.9,44,23,3,6,6,2,Electronic Arts,Sports and Outdoors Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"Action sports game featuring Harry Potter fantasy world
Fly your broom to victory
Play as any one of four Hogwarts houses and numerous characters from the books
Play all the Quidditch positions and execute all the high-flying moves
For 1 or 2 players",5,43
7 Wonders: Ancient Alien Makeover [Download],6.99,0.0,3.7,31,17,2,2,2,6,Mumbo Jumbo,Match_3_puzzle_games,0,23,October,2012,0,0,0,PC,0,"The Standard Edition comes with 7 Wonders plus a bonus Wonder
New alien energy construction material and village components!
4 difficulty modes including Zen which has no timer.
Players earn a star rating for the completion of any Wonder. There is replay value to improving the star rating from a 2 to a 4 because it will lead to unlocking the Bonus Wonder and more things to decorate the village.
Players can earn a wide variety of achievements which are displayed in a trophy room.",5,85
Paranormal Pursuit: The Gifted One Collector's Edition [Download],9.99,2.0,3.5,18,5,3,4,1,2,Alawar Entertainment,Seek_and_find_games,0,13,November,2017,Windows 8.1, Windows 8,0,PC,0,"Captivating story
Mind-bending puzzles
Thrilling escape sequences
Wallpapers, concept art, and more
Bonus chapter",5,14
Call of Duty World at War Collector's Edition - PC,-1.0,-1.0,3.9,35,21,2,3,2,5,ACTIVISION,Shooter-action-game-genre,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,"Call of Duty: World at War Limited Collector's Edition from Activision redefines World War II gameplay
Battle against fearless Japanese and German soldiers in epic infantry, vehicle, and airborne missions across Pacific and European locations
Cooperative campaign gameplay allows up to four players to meet and play online, or a two-player local split-screen co-op
Online multiplayer action includes vehicle combat with tanks and a host of improved in-game, statistical features
Limited Collector's Edition includes Day 1 Edge, Double Experience, canteen (not intended for drinking), and metal tin",5,87
Nancy Drew: Warnings at Waverly Academy [Download],6.99,0.0,4.0,204,140,12,8,6,36,Her Interactive,Puzzle_games,0,27,January,2010,Windows Vista, Windows XP,0,0,Single player only,"Use Your Phone To Take Pictures Of Evidence.
Play Air Hockey Or Darts.
Send Text Messages And Cram For Projects.
Immerse Yourself In High School Life.",4,26
Medal of Honor 10th Anniversary Bundle - PC,-1.0,-1.0,3.9,193,86,48,21,15,21,Electronic Arts,Shooter_action_games,0,0,0,0,Windows Vista, Windows XP,DVD-ROM,PC,0,"Bonus Features including strategy, interviews with WWII Veterans, exclusive in-game weapons, documentaries on propaganda and battlefield training, and behind the scenes footage of the making of Medal of Honor titles
Exclusive Medal of Honor 10th Anniversary Soundtrack CD- Fourteen tracks covering a decade of Medal of Honor excellence all composed by the award winning Michael Giacchino
Over 50 single-player missions and dozens of multiplayer levels spanning two theaters and 3 continents of World War II history.
The Ultimate Medal of Honor Value Proposition features 5 landmark First-Person Shooter titles in a single box.
Includes: Medal of Honor Allied Assault, Medal of Honor Spearhead Expansion Pack, Medal of Honor, Breakthrough Expansion Pack, Medal of Honor Pacific Assault Director's Edition, Medal of Honor Airborne",5,122
The Amazing Spider-Man - Web Threads Suit Pack [Online Game Code],7.99,0.0,3.2,10,5,0,0,0,4,ACTIVISION,Action_games,0,29,May,2014,Windows XP, Windows Vista,0,PC,0,0,0,0
Titan Quest Gold (Titan Quest and Titan Quest Immortal Throne),19.95,0.0,4.1,167,103,18,20,6,16,THQ,Role_playing_games,0,0,0,0,Windows XP,0,DVD-RAM,Windows,0,"Includes all patches on disc
Epic adventuring in the ancient world
Stunning 3D graphics, with an amazing level of detail and realism
Addictive, fast-action gameplay
Custom, definable character classes and modifiable skills",5,32
Nancy Drew: Message in a Haunted Mansion [Download],9.99,0.0,4.5,114,87,9,6,1,7,Her Interactive,Role_playing_games, Adventure_games,13,July,2012,Windows XP, Windows Vista,0,PC,0,"Learn to identify Chinese characters know as ""hanzi""
Discover the source and motivations befind the ghostly hauntings
Help renovate an historic Victorian mansion
Choose from Junior or Senior Detective difficulty levels.
Learn to identify Chinese characters know as ""hanzi""
Discover the source and motivations befind the ghostly hauntings
Help renovate an historic Victorian mansion
Choose from Junior or Senior Detective difficulty levels.",8,62
Batman: Arkham Origins - PC,14.49,15.5,4.2,146,106,8,4,8,17,WB Games,Adventure-game-genre, Action-game-genre,0,0,0,Windows Vista, Windows XP,DVD-ROM,Pc,0,0,0,0
The Agency of Anomalies THE LAST PERFORMANCE Collectors Edition Hidden Object PC Game DVD-ROM,15.29,0.0,3.9,12,5,3,1,0,1,ACTIVISION,Adventure Games, Puzzle Games,0,0,0,Windows XP, VISTA,DVD-ROM,Pc,0,"Collector's Edition with Bonus Game! Dark Dimensions: City of Fog
2 Hours of Exclusive bonus Gameplay. Built-In Strategy Guide, 6 Bonus minigames.",2,22
Roller Coaster Tycoon Expansion Pack: Corkscrew Follies - PC,-1.0,-1.0,3.3,72,29,10,4,5,21,Atari,Strategy Games,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,"Create all-new exciting rollercoasters and enhancements featuring new themes
Includes 30 pre-set scenarios including revitalizing an abandoned park
Decorate the landscape with flowers and trees
For Windows 98-XP. Packaging may be different than pictured (games identical)
This is an add-on pack - the main RollerCoaster Tycoon game is required to use it",5,52
SMITE - PC ONLY [Download],0.01,0.0,4.3,681,497,40,61,13,74,Hi-Rez Studios,Action_games,0,11,July,2013,Windows Vista, Windows XP,0,PC,0,"Be a God - Cut through your enemies, encase them in ice, or drown them in a vortex of souls. Assume direct control of your godlike avatar and experience the MOBA genre up close with the game camera directly behind your character.
Tactical Gameplay - Use your godlike abilities to fulfill key roles such as damage dealer, tanking, crowd control, and support. Explore the map and defeat NPC enemies for increased gold and buffs that help both you and your allies.
Mythical Setting - Two teams of 5 players fight to slay the opposition's Minotaur on an inferno-themed battlefield. But first they must contend with three flaming Phoenixes plus Cyclops NPC camps and the legendary Fire Giant in the jungle.
Power Up - In a match, your god levels from 1 to 20, causing your abilities to gain strength. In-game items and consumables to benefit your god and complement your personal play style - buffing your Magical power, Physical power, Defense or Utility.
Calculated Strikes - Every attack in SMITE is a skill shot that you control. Predict your enemies' movements and hit your mark for maximum effect in fast-paced combat.",5,191
Age of Empires III,-1.0,-1.0,4.2,211,135,31,18,10,16,Microsoft,Strategy,0,0,0,0,Windows XP,0,DVD-ROM,PC,0,Windows XP,1,2
Cities Skylines: Parklife Edition (PS4),32.0,0.0,4.1,167,101,23,15,10,16,Koch Distribution,Building_and_construction, Simulation,12,November,2019,0,0,0,PlayStation 4,0,"Build the city of your dreams: bring on a smog-filled industrial Revolution or create a quiet Beach town ideal for tourists powered by renewable energy. Build it your way!
Multi-tiered and challenging simulation: playing as the mayor of your city, you'll be faced with balancing essential requirements such as education, water electricity and much more, along with your city's economy.
extensive local traffic simulation: managing traffic and the needs of your citizens to work and play will require the use of several interactive transport systems.
districts and policies: be more than just another city Hall official! Create a car-free downtown area, assign free public transport to your waterfront, or ban pets in suburbia.
after Dark included: watch your city become an entirely different place at night: a day-night cycle will have your citizens seeking out places to unwind after work.use the new Park area tool to create Park districts wherever there is empty land, and new city services like Park maintenance, which boosts happiness and effectiveness and helps level up parks.customize your city with new buildings and assets, including a new sightseeing bus line, new service buildings, new unique buildings like Amusement parks, nature reserves, city parks and zoos.customize routes and set ticket prices for new Walking and sightseeing tours, among other tourism enhancements.take on three new city policies and eight new Park policies",5,224
F.E.A.R. Director's Edition - PC,-1.0,-1.0,4.2,79,49,11,5,5,5,Vivendi Universal,Shooter Action Games,0,0,0,0,Windows XP, Windows 2000,DVD-ROM,Pc,0,"Hyper Stylized FPS Action
Supernatural Storyline
Larger-than-life enemies
Advanced Graphics-Cinematic Special Effects
Multi-Player Action",5,14
RollerCoaster Tycoon 9 Mega Pack (PC DVD),15.57,4.42,3.9,317,180,41,28,22,47,Mindscape,Tycoon-strategy-games,0,7,December,2016,0,0,DVD-ROM,"Pc, Windows_8",0,"Mega Value Pack - 9 Times the Thrill of RollerCoaster Tycoon!
Best-selling tycoon games franchise
Includes Rollercoaster Tycoon 1, 2 and 3 as well as a host of official add-ons!
Experience the thrill and challenge of designing and running your own theme park
Add more rollercoasters, manage food and drink outlets and enhance your park with retail shops
Include exotic rides and locations from theme parks around the globe
Earn profit by keeping your guests happy and increasing visitor numbers to your park",7,83
